%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1517688581973308456,1327,1517688581972959041,/gps,1,1,21.3118983333,-157.889795,16.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688582915080655,1328,1517688582914182901,/gps,1,1,21.3119016667,-157.889795,16.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688583928535478,1329,1517688583927980899,/gps,1,1,21.3119033333,-157.889795,16.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688584981328138,1330,1517688584980957031,/gps,1,1,21.3119066667,-157.889795,16.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688585981323112,1331,1517688585980771064,/gps,1,1,21.31191,-157.889796667,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688586980544136,1332,1517688586980031967,/gps,1,1,21.3119133333,-157.889796667,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688587946967455,1333,1517688587945877075,/gps,1,1,21.3119166667,-157.889796667,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688588962658630,1334,1517688588962255001,/gps,1,1,21.31192,-157.889798333,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688589918921883,1335,1517688589918394088,/gps,1,1,21.311925,-157.8898,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688590981479022,1336,1517688590980762004,/gps,1,1,21.3119283333,-157.8898,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688591971907009,1337,1517688591971086025,/gps,1,1,21.3119316667,-157.889801667,16.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688592966638147,1338,1517688592965857982,/gps,1,1,21.3119366667,-157.889801667,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688593975902919,1339,1517688593975033998,/gps,1,1,21.31194,-157.889803333,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688594911041015,1340,1517688594910440921,/gps,1,1,21.3119433333,-157.889803333,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688595961512797,1341,1517688595960716962,/gps,1,1,21.3119466667,-157.889805,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688596981277956,1342,1517688596981019020,/gps,1,1,21.3119516667,-157.889805,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688597934322712,1343,1517688597933917999,/gps,1,1,21.311955,-157.889806667,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688598969327998,1344,1517688598968748092,/gps,1,1,21.3119583333,-157.889806667,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688599996175176,1345,1517688599995790958,/gps,1,1,21.3119616667,-157.889808333,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688601007198816,1346,1517688601006510019,/gps,1,1,21.311965,-157.889808333,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688601932315105,1347,1517688601931605100,/gps,1,1,21.31197,-157.88981,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688602923481644,1348,1517688602922817945,/gps,1,1,21.3119733333,-157.889811667,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688603920322722,1349,1517688603920093059,/gps,1,1,21.3119766667,-157.889811667,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688604932905769,1350,1517688604932024955,/gps,1,1,21.3119783333,-157.889811667,16.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688605944299179,1351,1517688605943068027,/gps,1,1,21.3119816667,-157.889813333,16.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688606981496303,1352,1517688606981244087,/gps,1,1,21.311985,-157.889813333,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688607977396186,1353,1517688607977066040,/gps,1,1,21.3119866667,-157.889815,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688608972047569,1354,1517688608971740961,/gps,1,1,21.31199,-157.889815,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688609965874857,1355,1517688609965543031,/gps,1,1,21.3119933333,-157.889815,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688610929197618,1356,1517688610928926944,/gps,1,1,21.311995,-157.889816667,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688611975257839,1357,1517688611974921941,/gps,1,1,21.311995,-157.889818333,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688612912661305,1358,1517688612911861896,/gps,1,1,21.311995,-157.88982,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688613980199407,1359,1517688613979809045,/gps,1,1,21.311995,-157.889821667,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688615940616151,1361,1517688615940366983,/gps,1,1,21.3119916667,-157.889826667,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688617005441985,1362,1517688617005117893,/gps,1,1,21.31199,-157.889828333,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688618026249822,1363,1517688618025876045,/gps,1,1,21.3119866667,-157.88983,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688618945335553,1364,1517688618945055961,/gps,1,1,21.311985,-157.889831667,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688620013191491,1365,1517688620012671947,/gps,1,1,21.3119816667,-157.889833333,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688620995976812,1366,1517688620995636940,/gps,1,1,21.31198,-157.889833333,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688621994647310,1367,1517688621993940114,/gps,1,1,21.3119783333,-157.889833333,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688622946234897,1368,1517688622945904970,/gps,1,1,21.3119766667,-157.889833333,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688623950480345,1369,1517688623949726104,/gps,1,1,21.3119766667,-157.889831667,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688624942068441,1370,1517688624941147089,/gps,1,1,21.311975,-157.889831667,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688625922448156,1371,1517688625921797037,/gps,1,1,21.311975,-157.889831667,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688626920614451,1372,1517688626919893980,/gps,1,1,21.311975,-157.88983,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688627974535607,1373,1517688627973932027,/gps,1,1,21.311975,-157.889828333,16.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688628968633994,1374,1517688628967901945,/gps,1,1,21.3119733333,-157.889825,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688629986559674,1375,1517688629985783100,/gps,1,1,21.3119716667,-157.889821667,16.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688630904158825,1376,1517688630903831005,/gps,1,1,21.3119716667,-157.889818333,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688631927276048,1377,1517688631926677942,/gps,1,1,21.3119716667,-157.889815,16.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688632974950980,1378,1517688632974632978,/gps,1,1,21.3119716667,-157.889813333,16.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688633973878597,1379,1517688633973607063,/gps,1,1,21.3119733333,-157.889811667,16.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688634960754069,1380,1517688634959707975,/gps,1,1,21.311975,-157.889811667,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688635925945281,1381,1517688635925646066,/gps,1,1,21.3119766667,-157.88981,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688636978255074,1382,1517688636976844072,/gps,1,1,21.3119783333,-157.88981,16.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688637913795512,1383,1517688637913526058,/gps,1,1,21.3119816667,-157.88981,16.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688638933841980,1384,1517688638933453083,/gps,1,1,21.311985,-157.889811667,16.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688639982366234,1385,1517688639982008934,/gps,1,1,21.3119866667,-157.889813333,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688640933482028,1386,1517688640932791948,/gps,1,1,21.31199,-157.889813333,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688641980227545,1387,1517688641979448080,/gps,1,1,21.3119933333,-157.889815,16.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1517688642975377852,1388,1517688642975099086,/gps,1,1,21.3119966667,-157.889816667,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688643953952373,1389,1517688643952526092,/gps,1,1,21.312,-157.889818333,16.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688644957336631,1390,1517688644956621885,/gps,1,1,21.3120033333,-157.88982,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688645904127747,1391,1517688645903703927,/gps,1,1,21.3120066667,-157.889823333,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688646923891966,1392,1517688646923484086,/gps,1,1,21.31201,-157.889825,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688647940094105,1393,1517688647939320087,/gps,1,1,21.3120116667,-157.889828333,16.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
